1817	0	203	0	0
1375	2	39	0	0
497	2	605	0	0
427	1	1761	0	0
1103	2	1505	0	0
561	1	1799	0	0
212	1	1606	0	0
958	1	1552	0	0
1181	0	1355	1	2
1273	0	822	0	0
1837	0	1206	0	0
1932	0	120	0	0
887	1	1637	0	0
142	2	1355	0	0
365	0	1355	1	4
990	0	1355	1	4
1906	0	1157	0	0
352	2	39	0	0
1226	1	1557	0	0
2014	0	1942	0	0
534	2	1504	0	0
463	0	1251	0	0
681	0	1743	0	0
192	0	1349	0	0
281	1	1581	0	0
149	2	1557	0	0
966	2	605	0	0
1308	2	1547	0	0
1431	1	1859	0	0
995	2	315	0	0
549	2	605	0	0
61	1	1545	0	0
621	1	1547	0	0
483	0	249	0	0
137	2	1505	0	0
1737	0	1238	0	0
107	0	267	0	0
1984	0	1749	0	0
279	0	1360	0	0
1418	2	1521	1	3
295	0	1364	0	0
276	0	443	0	0
136	2	1547	0	0
1294	2	2020	0	0
1402	2	1547	0	0
946	1	1594	0	0
500	1	1810	0	0
708	0	735	0	0
1154	0	96	0	0
229	0	1116	0	0
1035	1	1527	0	0
266	1	1676	0	0
661	0	1649	0	0
680	1	1527	0	0
616	1	1769	0	0
531	1	1535	0	0
598	1	1692	0	0
1100	2	1507	0	0
961	1	1589	0	0
11	0	1355	1	4
1071	1	1551	0	0
958	1	1928	0	0
1366	2	1502	0	0
576	0	2055	0	0
291	1	1728	0	0
1994	0	1161	0	0
556	2	374	0	0
961	1	1622	0	0
486	2	1355	0	0
349	2	1505	0	0
568	2	1558	1	3
375	1	1758	0	0
1197	1	1514	0	0
565	1	1564	0	0
1409	2	1642	0	0
879	2	1519	0	0
424	1	1752	0	0
1960	0	1094	0	0
1324	1	1587	0	0
93	1	1535	0	0
559	0	1369	0	0
495	0	196	0	0
1366	1	2045	0	0
705	2	605	0	0
214	2	1507	0	0
24	1	1511	0	0
537	0	1355	1	4
1620	0	111	0	0
1020	1	1600	0	0
588	1	1503	0	0
501	1	1812	0	0
997	2	315	0	0
535	1	1702	0	0
1638	2	1748	1	3
936	0	532	0	0
1189	0	1740	0	0
961	2	1604	1	3
44	1	1558	0	0
483	0	452	0	0
659	0	1947	0	0
1313	0	1036	0	0
689	0	832	0	0
1089	1	1965	0	0
1232	0	352	0	0
86	2	605	1	3
370	2	1503	0	0
1478	0	1882	0	0
970	1	1746	0	0
1567	2	449	1	3
784	2	1355	0	0
626	1	1756	0	0
1493	0	1355	1	4
134	2	1519	0	0
328	0	1271	0	0
132	0	573	0	0
1739	0	1201	0	0
828	0	179	0	0
835	2	1505	0	0
797	2	1505	0	0
957	0	1355	1	4
57	0	156	0	0
989	0	1355	1	4
1269	0	1305	0	0
1871	0	198	0	0
1401	1	1384	0	0
865	1	1557	0	0
1324	0	359	0	0
480	0	366	0	0
761	0	1170	0	0
61	0	343	0	0
980	0	1931	0	0
1427	1	1591	0	0
875	2	1547	0	0
355	2	958	1	3
500	1	1728	0	0
1226	1	1555	0	0
117	2	1517	1	3
1808	0	917	0	0
1291	0	1789	0	0
1309	2	605	0	0
63	1	1533	0	0
563	1	1547	0	0
1089	1	887	0	0
1393	2	39	0	0
514	0	1911	0	0
278	1	1576	0	0
208	1	1699	0	0
1450	0	1031	0	0
549	1	1884	0	0
226	0	1355	1	4
363	1	1647	0	0
472	1	1743	0	0
1468	0	145	0	0
1107	2	1503	0	0
1232	0	1133	0	0
1173	1	1553	0	0
1432	1	1945	0	0
1389	2	1503	0	0
2	1	1601	0	0
1426	1	1775	0	0
449	1	1792	0	0
1898	0	1623	0	0
918	1	1871	0	0
529	1	1560	0	0
376	1	1557	0	0
88	1	1615	0	0
485	0	1355	1	4
499	0	984	0	0
1065	1	1545	0	0
1295	2	1504	0	0
1119	0	105	0	0
505	0	772	0	0
556	0	1119	0	0
1142	0	1355	1	4
702	1	1911	0	0
1256	2	1503	0	0
530	0	1355	1	4
218	0	1565	0	0
335	2	1547	0	0
104	0	1715	0	0
854	2	315	0	0
739	2	1355	0	0
958	1	1527	0	0
1033	2	1507	0	0
1179	1	1578	0	0
1106	2	1638	0	0
1373	2	39	0	0
835	0	1266	0	0
1240	2	1509	0	0
800	2	1519	0	0
1817	0	1589	0	0
1270	2	39	0	0
373	2	1504	0	0
1189	0	932	0	0
1226	1	1545	0	0
44	1	1553	0	0
878	0	1598	0	0
1250	2	315	0	0
843	1	1559	0	0
540	0	1355	1	4
1441	0	359	0	0
1099	1	1862	0	0
310	2	1735	0	0
1274	0	415	0	0
1401	2	1505	0	0
1197	0	1110	0	0
2040	0	1928	0	0
529	1	1841	0	0
668	2	39	0	0
200	0	1882	0	0
2	1	1603	0	0
680	0	1355	1	4
1136	2	1503	0	0
455	2	315	0	0
1955	0	1569	0	0
924	1	1910	0	0
1817	0	94	0	0
1371	0	1871	0	0
961	1	1600	0	0
450	1	605	0	0
212	1	1722	0	0
1275	0	1355	1	4
959	0	1109	0	0
2002	0	711	0	0
674	2	1548	1	3
1273	0	1689	0	0
783	2	1355	0	0
1874	0	77	0	0
1704	0	2035	0	0
395	0	82	0	0
589	1	1713	0	0
1093	1	1534	0	0
1433	0	924	0	0
320	1	1742	0	0
1178	1	1098	0	0
975	0	2053	0	0
562	1	1537	0	0
54	0	1823	0	0
961	1	1743	0	0
1108	1	1904	0	0
776	0	284	0	0
974	1	1940	0	0
1198	0	891	0	0
1838	0	712	0	0
1450	1	1547	0	0
547	2	1502	0	0
859	0	367	0	0
9	2	1507	0	0
1416	0	1724	0	0
1425	1	1656	0	0
1366	2	1642	0	0
1025	0	612	0	0
445	0	1952	0	0
702	1	1658	0	0
121	2	1641	0	0
124	2	1643	0	0
507	2	1504	0	0
612	1	1879	0	0
679	0	1371	0	0
884	0	346	0	0
1014	0	671	0	0
921	1	1675	0	0
216	2	1547	0	0
170	2	1510	0	0
113	2	1506	0	0
328	2	605	0	0
473	2	1504	0	0
1	2	39	0	0
332	2	1547	0	0
1308	2	1504	0	0
620	1	1653	0	0
2007	0	1170	0	0
1434	1	1521	0	0
1384	0	1355	1	4
449	2	726	1	3
1105	2	1506	0	0
942	1	1692	0	0
935	1	1914	0	0
1382	0	1355	1	4
1267	0	217	0	0
745	2	605	0	0
1152	0	144	0	0
669	0	1355	1	4
1056	1	1666	0	0
1306	2	1506	0	0
1029	0	1791	0	0
1323	1	1746	0	0
1075	0	527	0	0
964	2	1921	0	0
346	0	1355	1	4
1108	1	1627	0	0
71	1	1514	0	0
1742	2	428	1	3
332	1	1751	0	0
50	1	1566	0	0
532	2	1504	0	0
1295	0	1355	1	4
630	0	1423	0	0
436	1	1564	0	0
35	1	1553	0	0
928	0	308	0	0
790	2	1505	0	0
410	0	1374	0	0
212	1	1705	0	0
440	1	1713	0	0
233	0	1526	0	0
255	1	1548	0	0
1410	1	1515	0	0
782	0	271	0	0
1846	0	608	0	0
818	2	1505	0	0
55	1	1574	0	0
184	2	315	0	0
827	0	1355	1	4
645	1	1538	0	0
1072	0	127	0	0
2	1	1602	0	0
1245	0	470	0	0
930	1	1584	0	0
399	1	1786	0	0
1106	2	1547	0	0
1042	0	52	0	0
1297	0	144	0	0
631	1	1890	0	0
1230	2	1355	0	0
881	1	1857	0	0
618	1	1845	0	0
549	1	1881	0	0
555	1	1611	0	0
404	1	1782	0	0
531	1	1660	0	0
50	1	1567	0	0
33	1	1528	0	0
44	1	1556	0	0
892	1	1584	0	0
1083	1	1561	0	0
1925	0	922	0	0
1110	1	1605	0	0
961	1	1930	0	0
93	1	217	0	0
531	1	1859	0	0
1265	0	1526	0	0
493	2	605	0	0
300	0	1251	0	0
1399	2	1505	0	0
1781	0	508	0	0
12	1	1621	0	0
1035	1	1781	0	0
936	2	2	1	3
1035	1	1956	0	0
658	1	1812	0	0
103	0	1355	1	4
598	1	1830	0	0
530	1	406	0	0
878	2	1638	0	0
83	2	1505	0	0
368	2	1507	0	0
509	1	1815	0	0
868	2	1504	0	0
660	2	1547	0	0
1047	2	1503	0	0
287	0	1355	1	2
1167	0	1491	0	0
1449	1	1696	0	0
817	0	1355	1	4
1255	1	1664	0	0
780	2	1505	0	0
742	2	605	0	0
1252	1	410	0	0
490	0	1055	0	0
757	2	605	0	0
1227	2	39	0	0
1138	0	48	0	0
259	1	1670	0	0
988	2	1355	0	0
320	2	315	0	0
599	1	38	0	0
719	0	969	0	0
668	0	721	0	0
283	0	624	0	0
1201	0	682	0	0
418	1	1748	0	0
620	1	1579	0	0
1227	1	2022	0	0
856	2	605	0	0
1985	0	613	0	0
357	2	1355	0	0
1850	0	584	0	0
529	1	1692	0	0
1490	2	1504	0	0
500	1	1536	0	0
1090	1	1669	0	0
571	1	1781	0	0
2022	0	1989	0	0
977	1	1507	0	0
143	1	1541	0	0
1873	0	226	0	0
28	2	1835	1	3
786	0	1355	1	4
733	0	837	0	0
1723	0	2047	0	0
212	1	1609	0	0
7	1	1611	0	0
57	1	1579	0	0
255	1	1526	0	0
472	0	751	0	0
476	2	605	0	0
1906	0	363	0	0
701	2	1505	0	0
1248	0	1117	0	0
470	2	1503	0	0
734	2	1505	0	0
845	2	605	0	0
33	1	1506	0	0
782	2	1505	0	0
643	0	1168	0	0
1862	0	253	0	0
518	1	1825	0	0
427	1	1518	0	0
278	0	483	0	0
1407	0	793	0	0
1350	0	1045	0	0
414	0	1001	0	0
725	0	1800	0	0
427	1	1765	0	0
178	0	1983	0	0
500	1	1521	0	0
276	1	1529	0	0
362	0	1311	0	0
337	0	624	0	0
541	1	1875	0	0
1050	0	1355	1	4
600	1	1846	0	0
844	0	1806	0	0
710	0	15	0	0
437	0	1461	0	0
865	1	1517	0	0
309	2	1505	0	0
1177	1	1509	0	0
531	0	1355	1	4
1114	2	39	0	0
1318	0	137	0	0
873	2	1504	0	0
560	1	1560	0	0
1897	0	560	0	0
375	1	1545	0	0
2043	2	887	1	3
263	1	1659	0	0
43	1	1514	0	0
1328	1	2023	0	0
212	1	1526	0	0
861	0	1844	0	0
1089	1	1948	0	0
900	1	1564	0	0
732	0	176	0	0
1698	0	1997	0	0
541	1	1868	0	0
1858	0	1318	0	0
1797	2	1510	1	3
837	0	1338	0	0
201	0	1461	0	0
650	0	283	0	0
2021	0	537	0	0
512	0	1923	0	0
785	0	827	0	0
1896	0	927	0	0
891	0	1224	0	0
509	1	1558	0	0
430	1	1098	0	0
618	0	295	0	0
860	0	1257	0	0
1710	0	1587	0	0
442	1	1548	0	0
374	2	1507	0	0
48	1	1562	0	0
1051	1	1573	0	0
531	1	1504	0	0
1361	1	1521	0	0
777	2	1505	0	0
2	1	1530	0	0
606	0	1679	0	0
958	1	1519	0	0
378	2	374	0	0
1490	0	1656	0	0
1026	0	1140	0	0
55	1	605	0	0
234	2	605	0	0
699	0	72	0	0
370	0	1355	1	4
1356	1	2038	0	0
912	0	1907	0	0
791	2	1505	0	0
265	0	804	0	0
843	0	1355	1	4
2023	0	943	0	0
1479	0	1355	1	4
290	1	1583	0	0
531	1	605	0	0
531	1	1581	0	0
157	2	1547	0	0
1868	0	1841	0	0
1887	0	293	0	0
1047	2	1647	0	0
1130	2	1638	0	0
1171	0	704	0	0
585	1	1824	0	0
2037	0	1379	0	0
1293	2	2019	0	0
191	1	1553	0	0
1453	1	1534	0	0
967	1	1537	0	0
324	0	1355	1	4
2008	0	32	0	0
1001	0	1355	1	4
1489	2	1507	0	0
88	1	1617	0	0
581	1	1692	0	0
1089	1	1195	0	0
1697	0	100	0	0
1217	1	38	0	0
134	2	1506	0	0
1006	0	1431	0	0
954	2	1920	0	0
1259	0	1424	0	0
1125	2	1503	0	0
1401	0	479	0	0
724	0	484	0	0
867	0	1908	0	0
618	0	1725	0	0
865	1	1545	0	0
959	2	605	0	0
971	2	1610	0	0
476	0	1355	1	4
582	0	219	0	0
563	1	1630	0	0
840	0	1086	0	0
2	2	315	0	0
427	1	1533	0	0
753	0	1212	0	0
338	0	465	0	0
54	1	1572	0	0
1229	0	624	0	0
1017	0	70	0	0
275	0	1856	0	0
868	0	1355	1	4
12	1	1622	0	0
1439	1	2055	0	0
549	2	1503	0	0
349	1	1504	0	0
943	0	58	0	0
1783	0	1761	0	0
549	1	1307	0	0
1500	0	189	0	0
529	1	1837	0	0
897	1	1517	0	0
40	0	1415	0	0
232	0	1355	1	4
1143	0	1450	0	0
1510	2	0	1	3
741	0	1355	1	4
1370	0	1994	0	0
1013	0	1355	1	4
39	2	1504	0	0
229	2	1504	0	0
1799	0	319	0	0
266	1	1677	0	0
525	2	39	0	0
1047	1	1977	0	0
1081	1	1658	0	0
731	2	1505	0	0
37	1	1540	0	0
212	1	1678	0	0
1191	1	1533	0	0
39	1	1547	0	0
1608	0	302	0	0
1723	0	1793	0	0
503	0	729	0	0
1341	1	1560	0	0
864	2	39	0	0
1091	1	1513	0	0
1829	0	766	0	0
666	0	1355	1	4
545	2	1547	0	0
1167	0	829	0	0
1300	2	605	0	0
34	1	1537	0	0
524	2	1547	0	0
1594	2	903	1	3
344	2	374	0	0
1471	0	253	0	0
1145	2	1982	0	0
457	0	2040	0	0
669	0	1377	0	0
1112	2	374	0	0
644	1	1561	0	0
509	1	1813	0	0
530	1	1692	0	0
311	2	1504	0	0
1621	0	1842	0	0
1102	0	201	0	0
1285	0	1463	0	0
953	0	1355	1	4
313	2	1507	0	0
419	0	1275	0	0
681	1	1606	0	0
1196	1	1788	0	0
1285	0	1465	0	0
269	0	501	0	0
536	2	1519	0	0
1701	0	169	0	0
553	0	747	0	0
289	0	355	0	0
764	2	1505	0	0
185	1	1533	0	0
821	0	251	0	0
1086	1	1912	0	0
1450	0	677	0	0
449	1	1742	0	0
1139	0	856	0	0
1856	0	1061	0	0
1434	0	177	0	0
1887	0	431	0	0
910	0	785	0	0
1238	2	1509	0	0
868	0	476	0	0
90	1	1571	0	0
1796	0	1808	0	0
933	1	1558	0	0
1050	1	1534	0	0
843	1	1915	0	0
350	0	1340	0	0
171	0	1838	0	0
196	2	374	0	0
1009	2	1638	0	0
1482	0	49	0	0
909	0	2009	0	0
35	2	1610	0	0
1054	0	1217	0	0
68	0	407	0	0
863	1	1917	0	0
839	2	1355	0	0
625	1	1527	0	0
646	2	1507	0	0
742	0	459	0	0
348	2	1519	0	0
966	2	315	0	0
2046	0	2053	0	0
773	0	1355	1	4
529	1	1845	0	0
138	1	1525	0	0
1316	1	1871	0	0
437	1	1783	0	0
1226	1	1861	0	0
979	2	1504	0	0
265	1	1675	0	0
1290	2	1504	0	0
870	2	1355	0	0
417	0	1689	0	0
34	1	1505	0	0
148	2	39	0	0
336	0	1283	0	0
92	1	1626	0	0
1061	1	1942	0	0
211	1	1600	0	0
431	1	1772	0	0
72	1	1514	0	0
1125	2	1507	0	0
777	0	1355	1	4
1754	0	1947	0	0
263	0	520	0	0
915	0	955	0	0
1174	0	1428	0	0
1543	0	1882	0	0
1255	1	1545	0	0
734	0	1355	1	4
1119	0	691	0	0
1397	0	1355	1	4
1047	1	1975	0	0
958	1	1507	0	0
600	1	1723	0	0
682	0	654	0	0
72	0	1759	0	0
747	0	1355	1	4
1495	0	505	0	0
851	0	128	0	0
1155	2	1984	0	0
1465	0	1956	0	0
63	0	1355	1	4
717	0	968	0	0
706	1	1702	0	0
1726	0	1951	0	0
35	1	1552	0	0
67	1	1590	0	0
931	1	1559	0	0
940	1	1535	0	0
424	1	605	0	0
28	1	1518	0	0
939	1	1744	0	0
1380	0	1242	0	0
525	1	1535	0	0
1170	1	1519	0	0
56	1	1578	0	0
412	1	410	0	0
1322	1	1581	0	0
33	1	1521	0	0
277	1	1697	0	0
353	2	39	0	0
622	1	1690	0	0
515	0	539	0	0
197	0	1072	0	0
549	1	1527	0	0
1421	0	194	0	0
58	0	983	0	0
825	0	492	0	0
888	1	1637	0	0
251	1	1656	0	0
656	0	657	0	0
1036	0	697	0	0
1679	0	1827	0	0
138	1	1505	0	0
967	1	1816	0	0
1128	2	1547	0	0
1213	1	2004	0	0
614	1	1583	0	0
541	1	1664	0	0
1388	0	931	0	0
878	0	302	0	0
1085	1	1583	0	0
690	0	1129	0	0
818	0	1772	0	0
1347	1	1668	0	0
977	1	1529	0	0
1248	0	1355	1	4
977	2	1515	1	3
618	1	1553	0	0
1155	0	970	0	0
200	2	1504	0	0
57	1	1580	0	0
170	0	550	0	0
211	2	23	1	3
1820	0	520	0	0
49	1	1563	0	0
1131	2	39	0	0
88	1	1616	0	0
574	0	1812	0	0
539	2	1547	0	0
654	2	605	0	0
635	2	1892	0	0
107	0	1165	0	0
165	2	1507	0	0
386	0	419	0	0
907	1	1818	0	0
1782	0	1540	0	0
1025	0	309	0	0
302	1	573	0	0
997	0	478	0	0
266	1	1611	0	0
700	0	1355	1	4
1323	1	1692	0	0
328	2	1505	0	0
1334	1	1583	0	0
1036	0	692	0	0
1770	0	1795	0	0
475	2	1355	0	0
1033	0	1669	0	0
662	0	1355	1	4
212	1	1721	0	0
1184	1	1996	0	0
1128	1	887	0	0
1316	1	1600	0	0
1837	0	1919	0	0
939	0	823	0	0
1277	0	1355	1	4
857	2	374	0	0
882	1	1355	0	0
1254	1	1507	0	0
1226	2	1070	1	3
1099	1	1684	0	0
863	1	1518	0	0
622	1	1532	0	0
186	0	1650	0	0
403	0	1355	1	4
904	1	1521	0	0
1214	1	1355	0	0
1505	2	2029	1	3
1954	0	638	0	0
738	0	1355	1	4
2011	0	334	0	0
1073	1	1532	0	0
972	0	1956	0	0
1593	0	592	0	0
190	2	1504	0	0
449	1	471	0	0
166	1	1672	0	0
1220	0	1355	1	2
242	0	946	0	0
541	1	1758	0	0
868	0	779	0	0
57	1	1558	0	0
660	2	1502	0	0
159	1	573	0	0
1386	0	2041	0	0
2003	0	849	0	0
507	2	1507	0	0
1037	0	1355	1	4
1323	2	171	1	3
328	2	1519	0	0
200	1	1545	0	0
1103	1	1995	0	0
56	1	1576	0	0
246	0	1355	1	4
342	2	1738	0	0
489	0	205	0	0
983	0	1355	1	4
1788	0	879	0	0
1320	1	1743	0	0
993	0	572	0	0
499	0	52	0	0
528	2	39	0	0
1147	2	1983	0	0
425	1	1611	0	0
448	1	1627	0	0
1122	2	1355	0	0
297	0	1355	1	2
1159	0	1690	0	0
1559	2	1850	1	3
1708	0	275	0	0
1685	0	284	0	0
529	1	1831	0	0
402	2	1503	0	0
573	1	1545	0	0
1255	0	1355	1	4
611	1	1833	0	0
599	1	1832	0	0
207	0	1963	0	0
1401	1	1739	0	0
1077	1	1546	0	0
977	1	1943	0	0
1120	2	605	0	0
1009	0	1707	0	0
269	1	1683	0	0
377	0	671	0	0
732	2	1610	0	0
1640	2	374	1	3
509	2	42	1	3
151	0	1355	1	4
1062	0	1263	0	0
1154	0	1355	1	4
611	1	1878	0	0
409	1	1742	0	0
211	1	1504	0	0
1210	0	1479	0	0
539	2	1507	0	0
1281	2	2016	0	0
715	2	1505	0	0
427	1	1764	0	0
1943	0	1677	0	0
138	1	1558	0	0
961	1	1929	0	0
529	1	1835	0	0
1440	1	1931	0	0
1369	2	1557	0	0
38	2	315	0	0
1401	2	1504	0	0
1349	0	105	0	0
693	2	1355	0	0
34	1	1533	0	0
548	0	1662	0	0
452	0	1277	0	0
663	0	358	0	0
183	2	315	0	0
1037	2	1504	0	0
532	1	605	0	0
92	1	1610	0	0
345	2	1503	0	0
1734	2	1856	1	3
1347	1	1845	0	0
1599	0	1826	0	0
1339	0	285	0	0
1227	0	583	0	0
823	0	1719	0	0
1407	0	69	0	0
767	0	635	0	0
405	1	1782	0	0
208	0	1355	1	4
603	0	46	0	0
1226	1	1761	0	0
211	1	1692	0	0
686	0	1355	1	4
212	1	1535	0	0
638	0	1355	1	4
1008	2	1557	0	0
141	2	1638	0	0
283	1	1671	0	0
969	0	571	0	0
74	0	966	0	0
1097	1	1743	0	0
654	2	1504	0	0
1503	2	572	1	3
753	2	1505	0	0
1062	0	1355	1	2
1602	0	125	0	0
1784	0	446	0	0
703	2	39	0	0
1313	0	707	0	0
900	2	1283	1	3
143	1	1645	0	0
1206	2	887	1	3
276	1	1696	0	0
52	1	1529	0	0
83	1	1527	0	0
648	0	1355	1	4
529	1	1704	0	0
541	1	1517	0	0
678	0	423	0	0
929	0	991	0	0
337	0	1355	1	4
773	2	1505	0	0
429	0	1037	0	0
751	0	1822	0	0
611	1	1877	0	0
7	1	1610	0	0
881	1	1579	0	0
158	2	1506	0	0
1031	0	159	0	0
139	2	1646	0	0
1940	0	1435	0	0
1012	0	998	0	0
1357	0	1916	0	0
1983	0	1628	0	0
402	0	277	0	0
1425	1	1635	0	0
1276	2	1547	0	0
1691	0	1374	0	0
855	2	1504	0	0
676	0	1976	0	0
490	0	1940	0	0
681	2	1505	0	0
251	0	1808	0	0
1830	0	1674	0	0
264	0	1394	0	0
844	0	1355	1	4
608	0	1868	0	0
1264	1	1584	0	0
267	1	1678	0	0
611	1	1561	0	0
137	0	271	0	0
1226	1	2021	0	0
248	1	1654	0	0
1201	1	1558	0	0
146	1	1660	0	0
50	2	1503	0	0
563	1	1707	0	0
1793	0	542	0	0
1200	0	2056	0	0
120	2	1504	0	0
1003	2	1503	0	0
1868	2	1521	1	3
59	1	600	0	0
900	1	1852	0	0
211	1	1708	0	0
1391	0	1355	1	4
421	0	1947	0	0
977	0	700	0	0
611	1	1702	0	0
167	2	1648	0	0
441	0	678	0	0
90	1	1623	0	0
1255	1	1544	0	0
1191	1	1814	0	0
1400	2	1640	0	0
1338	1	1734	0	0
1366	1	1622	0	0
138	1	1660	0	0
1344	1	2031	0	0
1373	0	207	0	0
537	1	1561	0	0
1210	1	1852	0	0
1332	0	809	0	0
984	0	1596	0	0
1774	0	1295	0	0
1323	1	1877	0	0
442	1	1533	0	0
274	1	1562	0	0
1586	0	136	0	0
130	0	152	0	0
1565	0	143	0	0
209	0	156	0	0
212	2	1503	0	0
1500	0	920	0	0
778	0	1355	1	4
500	1	1535	0	0
1331	1	2024	0	0
1352	1	1734	0	0
1105	0	72	0	0
321	1	1546	0	0
1303	1	1514	0	0
507	0	1355	1	4
300	0	659	0	0
29	1	1523	0	0
1433	0	1063	0	0
873	2	605	0	0
316	2	1736	0	0
1197	0	1573	0	0
20	2	1504	0	0
721	2	1507	0	0
1189	1	1999	0	0
963	0	207	0	0
230	0	1224	0	0
1176	0	1979	0	0
543	2	1638	0	0
476	0	1729	0	0
349	1	605	0	0
25	2	1504	0	0
900	1	1868	0	0
742	0	1355	1	4
871	2	1504	0	0
11	1	1620	0	0
1035	0	1355	1	4
922	0	506	0	0
524	2	1519	0	0
1411	2	1512	0	0
436	1	1668	0	0
1796	0	645	0	0
969	0	1355	1	4
974	1	1549	0	0
319	1	1742	0	0
855	0	1280	0	0
403	2	1504	0	0
1246	2	1504	0	0
182	0	1952	0	0
35	2	1507	0	0
1254	2	1504	0	0
534	2	1547	0	0
110	2	1519	0	0
699	0	1117	0	0
1473	0	1359	0	0
531	1	1587	0	0
265	0	1913	0	0
1366	1	1615	0	0
500	1	1809	0	0
874	0	1495	0	0
1352	1	1961	0	0
1082	0	410	0	0
1218	0	1818	0	0
260	1	1558	0	0
1146	2	1638	0	0
1366	1	1572	0	0
570	0	1511	0	0
1586	0	2013	0	0
540	0	1374	0	0
1109	2	1980	0	0
66	1	1589	0	0
932	1	38	0	0
962	0	1960	0	0
457	2	315	0	0
1320	0	1556	0	0
1282	1	1551	0	0
1312	0	1116	0	0
410	1	1744	0	0
569	0	1992	0	0
1441	1	1564	0	0
1023	2	1645	0	0
212	1	1703	0	0
1238	2	1507	0	0
102	0	1383	0	0
1228	0	1355	1	4
985	2	1503	0	0
1111	2	374	0	0
1721	0	1057	0	0
924	0	1102	0	0
1182	1	1995	0	0
2052	0	365	0	0
1226	1	1885	0	0
1403	2	1547	0	0
1016	2	1557	0	0
549	1	1535	0	0
894	1	1900	0	0
426	0	758	0	0
822	0	1355	1	4
319	2	1645	0	0
1132	0	633	0	0
411	1	1545	0	0
959	0	1144	0	0
1350	1	1600	0	0
254	1	1667	0	0
501	1	1564	0	0
218	2	374	0	0
1429	1	2036	0	0
529	0	1355	1	4
1470	0	1355	1	4
1815	0	794	0	0
627	0	1434	0	0
1047	2	1346	1	3
434	1	1777	0	0
127	0	608	0	0
225	1	1560	0	0
1730	0	1190	0	0
1093	1	1545	0	0
863	1	1824	0	0
733	2	1505	0	0
1843	0	1121	0	0
1141	2	605	0	0
900	1	1903	0	0
1035	1	1734	0	0
218	0	1258	0	0
986	2	1504	0	0
976	0	1761	0	0
100	1	1564	0	0
529	1	1535	0	0
1466	0	157	0	0
704	0	1555	0	0
1802	0	1870	0	0
17	0	1768	0	0
1158	2	1502	0	0
1174	1	1829	0	0
777	0	1774	0	0
1379	0	994	0	0
1685	0	1971	0	0
2056	0	1642	0	0
442	1	1564	0	0
680	1	1548	0	0
219	2	1503	0	0
1366	2	605	0	0
951	2	1919	0	0
1248	0	751	0	0
145	2	1557	0	0
650	0	1355	1	4
571	0	353	0	0
570	1	1702	0	0
1532	0	720	0	0
427	1	1758	0	0
1486	2	2062	0	0
1006	0	1059	0	0
943	1	1713	0	0
1114	0	1946	0	0
1100	0	796	0	0
471	0	1355	1	4
1922	0	1391	0	0
434	1	1697	0	0
730	0	1020	0	0
745	1	1752	0	0
468	0	89	0	0
1091	1	1574	0	0
1283	2	39	0	0
375	1	1536	0	0
1041	2	374	0	0
1401	2	1503	0	0
1268	0	1397	0	0
599	1	1653	0	0
754	0	511	0	0
1775	0	1946	0	0
35	1	1554	0	0
436	1	1408	0	0
377	2	374	0	0
1208	1	1536	0	0
2039	0	1143	0	0
321	2	1645	0	0
1380	0	340	0	0
1373	2	605	0	0
813	0	199	0	0
1117	0	1355	1	4
568	0	1104	0	0
41	0	1097	0	0
982	2	1922	0	0
1855	0	411	0	0
702	1	1584	0	0
1146	0	1968	0	0
645	2	1508	0	0
1027	2	1355	0	0
232	2	1504	0	0
1395	2	1355	0	0
41	2	599	1	3
94	0	1661	0	0
1111	0	693	0	0
1454	0	2011	0	0
467	2	1652	0	0
291	0	26	0	0
396	2	1355	0	0
1427	1	1877	0	0
733	0	68	0	0
1304	0	2009	0	0
143	1	1612	0	0
402	2	1507	0	0
621	0	1373	0	0
980	0	818	0	0
312	2	1355	0	0
285	1	1545	0	0
1264	1	1697	0	0
970	2	1503	0	0
666	0	873	0	0
90	0	1177	0	0
130	0	1355	1	4
478	0	1355	1	4
50	2	1512	0	0
1216	1	1944	0	0
763	0	1570	0	0
101	2	1504	0	0
976	1	1532	0	0
6	2	1505	0	0
530	1	1851	0	0
962	0	1629	0	0
1255	2	39	0	0
1025	0	1765	0	0
226	2	1638	0	0
380	0	1412	0	0
1659	0	590	0	0
348	0	1477	0	0
549	1	1771	0	0
211	1	1705	0	0
184	1	1689	0	0
1940	0	1261	0	0
361	0	99	0	0
887	2	1353	1	3
1070	1	1557	0	0
536	2	1507	0	0
1828	2	1742	1	3
509	1	1556	0	0
276	1	1541	0	0
462	2	1547	0	0
417	1	1561	0	0
1091	1	315	0	0
1452	1	1562	0	0
2008	0	1014	0	0
83	2	1503	0	0
45	1	1507	0	0
509	1	605	0	0
538	1	1600	0	0
1804	2	1504	1	3
328	2	1547	0	0
247	0	774	0	0
212	2	1502	0	0
1365	2	1557	0	0
1274	2	887	1	3
1055	1	38	0	0
826	0	203	0	0
1968	0	1493	0	0
219	2	1610	0	0
1439	0	1824	0	0
91	1	1625	0	0
244	2	1510	0	0
1966	0	864	0	0
1432	1	2051	0	0
1766	0	1731	0	0
1405	2	1503	0	0
887	2	426	1	3
1492	0	421	0	0
444	1	1734	0	0
955	1	1790	0	0
29	1	1520	0	0
1026	0	1724	0	0
683	0	1611	0	0
424	1	1753	0	0
646	1	1900	0	0
825	2	1505	0	0
434	1	1776	0	0
1347	0	985	0	0
1817	0	426	0	0
